Date	Country/Region	Province/State	Confirmed	Recovered	Deaths				
2020-06-25	United	Kingdom	Cayman	Islands	196	184	1		
2020-06-26	United	Kingdom	Cayman	Islands	196	186	1		
2020-06-27	United	Kingdom	Cayman	Islands	196	186	1		
2020-06-28	United	Kingdom	Cayman	Islands	196	186	1		
2020-06-29	United	Kingdom	Cayman	Islands	199	189	1		
2020-06-30	United	Kingdom	Cayman	Islands	200	191	1		
2020-07-01	United	Kingdom	Cayman	Islands	201	193	1		
2020-07-02	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-03	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-04	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-05	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-06	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-07	United	Kingdom	Cayman	Islands	201	194	1		
2020-07-08	United	Kingdom	Cayman	Islands	201	197	1		
2020-07-09	United	Kingdom	Cayman	Islands	201	197	1		
2020-07-10	United	Kingdom	Cayman	Islands	201	197	1		
2020-07-11	United	Kingdom	Cayman	Islands	201	197	1		
2020-07-12	United	Kingdom	Cayman	Islands	201	197	1		
2020-07-13	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-14	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-15	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-16	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-17	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-18	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-19	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-20	United	Kingdom	Cayman	Islands	203	200	1		
2020-07-21	United	Kingdom	Cayman	Islands	203	201	1		
2020-07-22	United	Kingdom	Cayman	Islands	203	201	1		
2020-07-23	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-24	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-25	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-26	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-27	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-28	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-29	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-30	United	Kingdom	Cayman	Islands	203	202	1		
2020-07-31	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-01	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-02	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-03	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-04	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-05	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-06	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-07	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-08	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-09	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-10	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-11	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-12	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-13	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-14	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-15	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-16	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-17	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-18	United	Kingdom	Cayman	Islands	203	202	1		
2020-08-19	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-20	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-21	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-22	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-23	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-24	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-25	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-26	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-27	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-28	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-29	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-30	United	Kingdom	Cayman	Islands	205	202	1		
2020-08-31	United	Kingdom	Cayman	Islands	205	202	1		
2020-09-01	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-02	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-03	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-04	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-05	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-06	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-07	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-08	United	Kingdom	Cayman	Islands	205	204	1		
2020-09-09	United	Kingdom	Cayman	Islands	207	204	1		
2020-09-10	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-11	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-12	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-13	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-14	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-15	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-16	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-17	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-18	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-19	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-20	United	Kingdom	Cayman	Islands	208	204	1		
2020-09-21	United	Kingdom	Cayman	Islands	209	204	1		
2020-09-22	United	Kingdom	Cayman	Islands	210	205	1		
2020-09-23	United	Kingdom	Cayman	Islands	210	205	1		
2020-09-24	United	Kingdom	Cayman	Islands	210	205	1		
2020-09-25	United	Kingdom	Cayman	Islands	210	207	1		
2020-09-26	United	Kingdom	Cayman	Islands	210	207	1		
2020-09-27	United	Kingdom	Cayman	Islands	210	207	1		
2020-09-28	United	Kingdom	Cayman	Islands	211	208	1		
2020-09-29	United	Kingdom	Cayman	Islands	211	208	1		
2020-09-30	United	Kingdom	Cayman	Islands	211	208	1		
2020-10-01	United	Kingdom	Cayman	Islands	211	209	1		
2020-10-02	United	Kingdom	Cayman	Islands	213	209	1		
2020-10-03	United	Kingdom	Cayman	Islands	213	209	1		
2020-10-04	United	Kingdom	Cayman	Islands	213	209	1		
2020-10-05	United	Kingdom	Cayman	Islands	213	210	1		
2020-10-06	United	Kingdom	Cayman	Islands	213	210	1		
2020-10-07	United	Kingdom	Cayman	Islands	213	210	1		
2020-10-08	United	Kingdom	Cayman	Islands	214	211	1		
2020-10-09	United	Kingdom	Cayman	Islands	220	211	1		
2020-10-10	United	Kingdom	Cayman	Islands	221	211	1		
2020-10-11	United	Kingdom	Cayman	Islands	221	211	1		
2020-10-12	United	Kingdom	Cayman	Islands	221	211	1		
2020-10-13	United	Kingdom	Cayman	Islands	221	211	1		
2020-10-14	United	Kingdom	Cayman	Islands	225	212	1		
2020-10-15	United	Kingdom	Cayman	Islands	225	212	1		
2020-10-16	United	Kingdom	Cayman	Islands	233	212	1		
2020-10-17	United	Kingdom	Cayman	Islands	233	212	1		
2020-10-18	United	Kingdom	Cayman	Islands	233	212	1		
2020-10-19	United	Kingdom	Cayman	Islands	235	212	1		
2020-10-20	United	Kingdom	Cayman	Islands	235	214	1		
2020-10-21	United	Kingdom	Cayman	Islands	235	214	1		
2020-10-22	United	Kingdom	Cayman	Islands	236	215	1		
2020-10-23	United	Kingdom	Cayman	Islands	239	215	1		
2020-10-24	United	Kingdom	Cayman	Islands	239	215	1		
2020-10-25	United	Kingdom	Cayman	Islands	239	215	1		
2020-10-26	United	Kingdom	Cayman	Islands	239	216	1		
2020-10-27	United	Kingdom	Cayman	Islands	239	218	1		
2020-10-28	United	Kingdom	Cayman	Islands	239	218	1		
2020-10-29	United	Kingdom	Cayman	Islands	239	218	1		
2020-10-30	United	Kingdom	Cayman	Islands	240	221	1		
2020-10-31	United	Kingdom	Cayman	Islands	240	221	1		
2020-11-01	United	Kingdom	Cayman	Islands	240	221	1		
2020-11-02	United	Kingdom	Cayman	Islands	240	221	1		
2020-11-03	United	Kingdom	Cayman	Islands	242	232	1		
2020-11-04	United	Kingdom	Cayman	Islands	242	232	1		
2020-11-05	United	Kingdom	Cayman	Islands	244	233	1		
2020-11-06	United	Kingdom	Cayman	Islands	245	233	1		
2020-11-07	United	Kingdom	Cayman	Islands	250	236	1		
2020-11-08	United	Kingdom	Cayman	Islands	250	236	1		
2020-11-09	United	Kingdom	Cayman	Islands	250	236	1		
2020-11-10	United	Kingdom	Cayman	Islands	253	236	1		
2020-11-11	United	Kingdom	Cayman	Islands	253	236	1		
2020-11-12	United	Kingdom	Cayman	Islands	253	236	1		
2020-11-13	United	Kingdom	Cayman	Islands	253	236	1		
2020-11-14	United	Kingdom	Cayman	Islands	254	240	1		
2020-11-15	United	Kingdom	Cayman	Islands	254	240	1		
2020-11-16	United	Kingdom	Cayman	Islands	257	240	2		
2020-11-17	United	Kingdom	Cayman	Islands	257	241	2		
2020-11-18	United	Kingdom	Cayman	Islands	258	243	2		
2020-11-19	United	Kingdom	Cayman	Islands	258	243	2		
2020-11-20	United	Kingdom	Cayman	Islands	259	243	2		
2020-11-21	United	Kingdom	Cayman	Islands	261	245	2		
2020-11-22	United	Kingdom	Cayman	Islands	261	245	2		
2020-11-23	United	Kingdom	Cayman	Islands	265	245	2		
2020-11-24	United	Kingdom	Cayman	Islands	266	249	2		
2020-11-25	United	Kingdom	Cayman	Islands	269	249	2		
2020-11-26	United	Kingdom	Cayman	Islands	269	249	2		
2020-11-27	United	Kingdom	Cayman	Islands	269	249	2		
2020-11-28	United	Kingdom	Cayman	Islands	274	252	2		
2020-11-29	United	Kingdom	Cayman	Islands	274	252	2		
2020-11-30	United	Kingdom	Cayman	Islands	274	252	2		
2020-12-01	United	Kingdom	Cayman	Islands	285	254	2		
2020-12-02	United	Kingdom	Cayman	Islands	285	256	2		
2020-12-03	United	Kingdom	Cayman	Islands	288	257	2		
2020-12-04	United	Kingdom	Cayman	Islands	288	257	2		
2020-12-05	United	Kingdom	Cayman	Islands	288	257	2		
2020-12-06	United	Kingdom	Cayman	Islands	288	257	2		
2020-12-07	United	Kingdom	Cayman	Islands	290	262	2		
2020-12-08	United	Kingdom	Cayman	Islands	291	265	2		
2020-12-09	United	Kingdom	Cayman	Islands	292	266	2		
2020-12-10	United	Kingdom	Cayman	Islands	298	267	2		
2020-12-11	United	Kingdom	Cayman	Islands	298	267	2		
2020-12-12	United	Kingdom	Cayman	Islands	298	267	2		
2020-12-13	United	Kingdom	Cayman	Islands	298	267	2		
2020-12-14	United	Kingdom	Cayman	Islands	298	267	2		
2020-12-15	United	Kingdom	Cayman	Islands	302	277	2		
2020-12-16	United	Kingdom	Cayman	Islands	308	281	2		
2020-12-17	United	Kingdom	Cayman	Islands	310	282	2		
2020-12-18	United	Kingdom	Cayman	Islands	311	282	2		
2020-12-19	United	Kingdom	Cayman	Islands	311	282	2		
2020-12-20	United	Kingdom	Cayman	Islands	311	282	2		
2020-12-21	United	Kingdom	Cayman	Islands	316	288	2		
2020-12-22	United	Kingdom	Cayman	Islands	316	288	2		
2020-12-23	United	Kingdom	Cayman	Islands	317	290	2		
2020-12-24	United	Kingdom	Cayman	Islands	318	290	2		
2020-12-25	United	Kingdom	Cayman	Islands	318	290	2		
2020-12-26	United	Kingdom	Cayman	Islands	318	290	2		
2020-12-27	United	Kingdom	Cayman	Islands	318	290	2		
2020-01-22	United	Kingdom	Channel	Islands	0	0	0		
2020-01-23	United	Kingdom	Channel	Islands	0	0	0		
2020-01-24	United	Kingdom	Channel	Islands	0	0	0		
2020-01-25	United	Kingdom	Channel	Islands	0	0	0		
2020-01-26	United	Kingdom	Channel	Islands	0	0	0		
2020-01-27	United	Kingdom	Channel	Islands	0	0	0		
2020-01-28	United	Kingdom	Channel	Islands	0	0	0		
2020-01-29	United	Kingdom	Channel	Islands	0	0	0		
2020-01-30	United	Kingdom	Channel	Islands	0	0	0		
2020-01-31	United	Kingdom	Channel	Islands	0	0	0		
2020-02-01	United	Kingdom	Channel	Islands	0	0	0		
2020-02-02	United	Kingdom	Channel	Islands	0	0	0		
2020-02-03	United	Kingdom	Channel	Islands	0	0	0		
2020-02-04	United	Kingdom	Channel	Islands	0	0	0		
2020-02-05	United	Kingdom	Channel	Islands	0	0	0		
2020-02-06	United	Kingdom	Channel	Islands	0	0	0		
2020-02-07	United	Kingdom	Channel	Islands	0	0	0		
2020-02-08	United	Kingdom	Channel	Islands	0	0	0		
2020-02-09	United	Kingdom	Channel	Islands	0	0	0		
2020-02-10	United	Kingdom	Channel	Islands	0	0	0		
2020-02-11	United	Kingdom	Channel	Islands	0	0	0		
2020-02-12	United	Kingdom	Channel	Islands	0	0	0		
2020-02-13	United	Kingdom	Channel	Islands	0	0	0		
2020-02-14	United	Kingdom	Channel	Islands	0	0	0		
2020-02-15	United	Kingdom	Channel	Islands	0	0	0		
2020-02-16	United	Kingdom	Channel	Islands	0	0	0		
2020-02-17	United	Kingdom	Channel	Islands	0	0	0		
2020-02-18	United	Kingdom	Channel	Islands	0	0	0		
2020-02-19	United	Kingdom	Channel	Islands	0	0	0		
2020-02-20	United	Kingdom	Channel	Islands	0	0	0		
2020-02-21	United	Kingdom	Channel	Islands	0	0	0		
2020-02-22	United	Kingdom	Channel	Islands	0	0	0		
2020-02-23	United	Kingdom	Channel	Islands	0	0	0		
2020-02-24	United	Kingdom	Channel	Islands	0	0	0		
2020-02-25	United	Kingdom	Channel	Islands	0	0	0		
2020-02-26	United	Kingdom	Channel	Islands	0	0	0		
2020-02-27	United	Kingdom	Channel	Islands	0	0	0		
2020-02-28	United	Kingdom	Channel	Islands	0	0	0		
2020-02-29	United	Kingdom	Channel	Islands	0	0	0		
2020-03-01	United	Kingdom	Channel	Islands	0	0	0		
2020-03-02	United	Kingdom	Channel	Islands	0	0	0		
2020-03-03	United	Kingdom	Channel	Islands	0	0	0		
2020-03-04	United	Kingdom	Channel	Islands	0	0	0		
2020-03-05	United	Kingdom	Channel	Islands	0	0	0		
2020-03-06	United	Kingdom	Channel	Islands	0	0	0		
2020-03-07	United	Kingdom	Channel	Islands	0	0	0		
2020-03-08	United	Kingdom	Channel	Islands	0	0	0		
2020-03-09	United	Kingdom	Channel	Islands	0	0	0		
2020-03-10	United	Kingdom	Channel	Islands	1	0	0		
2020-03-11	United	Kingdom	Channel	Islands	2	0	0		
2020-03-12	United	Kingdom	Channel	Islands	2	0	0		
2020-03-13	United	Kingdom	Channel	Islands	2	0	0		
2020-03-14	United	Kingdom	Channel	Islands	2	0	0		
2020-03-15	United	Kingdom	Channel	Islands	3	0	0		
2020-03-16	United	Kingdom	Channel	Islands	6	0	0		
2020-03-17	United	Kingdom	Channel	Islands	6	0	0		
2020-03-18	United	Kingdom	Channel	Islands	6	0	0		
2020-03-19	United	Kingdom	Channel	Islands	11	0	0		
2020-03-20	United	Kingdom	Channel	Islands	14	0	0		
2020-03-21	United	Kingdom	Channel	Islands	32	0	0		
2020-03-22	United	Kingdom	Channel	Islands	32	0	0		
2020-03-23	United	Kingdom	Channel	Islands	36	0	0		
2020-03-24	United	Kingdom	Channel	Islands	36	0	0		
2020-03-25	United	Kingdom	Channel	Islands	46	0	0		
2020-03-26	United	Kingdom	Channel	Islands	66	0	1		
2020-03-27	United	Kingdom	Channel	Islands	88	0	1		
2020-03-28	United	Kingdom	Channel	Islands	97	0	1		
2020-03-29	United	Kingdom	Channel	Islands	108	0	2		
2020-03-30	United	Kingdom	Channel	Islands	141	0	2		
2020-03-31	United	Kingdom	Channel	Islands	141	0	3		
2020-04-01	United	Kingdom	Channel	Islands	172	0	3		
2020-04-02	United	Kingdom	Channel	Islands	193	0	3		
2020-04-03	United	Kingdom	Channel	Islands	232	13	4		
2020-04-04	United	Kingdom	Channel	Islands	262	13	5		
2020-04-05	United	Kingdom	Channel	Islands	309	27	6		
2020-04-06	United	Kingdom	Channel	Islands	323	27	7		
2020-04-07	United	Kingdom	Channel	Islands	335	34	7		
2020-04-08	United	Kingdom	Channel	Islands	351	38	8		
2020-04-09	United	Kingdom	Channel	Islands	361	40	8		
2020-04-10	United	Kingdom	Channel	Islands	398	40	9		
2020-04-11	United	Kingdom	Channel	Islands	407	48	9		
2020-04-12	United	Kingdom	Channel	Islands	431	48	9		
2020-04-13	United	Kingdom	Channel	Islands	436	48	9		
2020-04-14	United	Kingdom	Channel	Islands	440	48	13		
2020-04-15	United	Kingdom	Channel	Islands	447	69	15		
2020-04-16	United	Kingdom	Channel	Islands	457	73	19		
2020-04-17	United	Kingdom	Channel	Islands	470	73	20		
2020-04-18	United	Kingdom	Channel	Islands	484	73	21		
2020-04-19	United	Kingdom	Channel	Islands	488	73	21		
2020-04-20	United	Kingdom	Channel	Islands	488	73	24		
2020-04-21	United	Kingdom	Channel	Islands	496	256	24		
2020-04-22	United	Kingdom	Channel	Islands	498	285	28		
2020-04-23	United	Kingdom	Channel	Islands	521	295	29		
2020-04-24	United	Kingdom	Channel	Islands	523	295	34		
2020-04-25	United	Kingdom	Channel	Islands	525	332	35		
2020-04-26	United	Kingdom	Channel	Islands	525	332	35		
2020-04-27	United	Kingdom	Channel	Islands	525	352	35		
2020-04-28	United	Kingdom	Channel	Islands	530	352	36		
2020-04-29	United	Kingdom	Channel	Islands	537	386	38		
2020-04-30	United	Kingdom	Channel	Islands	537	386	40		
2020-05-01	United	Kingdom	Channel	Islands	538	406	41		
2020-05-02	United	Kingdom	Channel	Islands	543	406	41		
2020-05-03	United	Kingdom	Channel	Islands	544	406	41		
2020-05-04	United	Kingdom	Channel	Islands	544	406	41		
2020-05-05	United	Kingdom	Channel	Islands	545	406	40		
2020-05-06	United	Kingdom	Channel	Islands	545	406	40		
2020-05-07	United	Kingdom	Channel	Islands	545	430	40		
2020-05-08	United	Kingdom	Channel	Islands	545	447	41		
2020-05-09	United	Kingdom	Channel	Islands	545	447	41		
2020-05-10	United	Kingdom	Channel	Islands	545	447	41		
2020-05-11	United	Kingdom	Channel	Islands	546	452	41		
2020-05-12	United	Kingdom	Channel	Islands	547	455	42		
2020-05-13	United	Kingdom	Channel	Islands	548	456	43		
2020-05-14	United	Kingdom	Channel	Islands	549	456	43		
2020-05-15	United	Kingdom	Channel	Islands	549	457	43		
2020-05-16	United	Kingdom	Channel	Islands	554	458	43		
2020-05-17	United	Kingdom	Channel	Islands	554	458	43		
2020-05-18	United	Kingdom	Channel	Islands	555	475	43		
2020-05-19	United	Kingdom	Channel	Islands	555	479	44		
2020-05-20	United	Kingdom	Channel	Islands	558	492	45		
2020-05-21	United	Kingdom	Channel	Islands	558	508	45		
2020-05-22	United	Kingdom	Channel	Islands	558	508	45		
2020-05-23	United	Kingdom	Channel	Islands	558	515	45		
2020-05-24	United	Kingdom	Channel	Islands	558	517	45		
2020-05-25	United	Kingdom	Channel	Islands	559	517	45		
2020-05-26	United	Kingdom	Channel	Islands	559	512	45		
2020-05-27	United	Kingdom	Channel	Islands	560	512	45		
2020-05-28	United	Kingdom	Channel	Islands	560	512	45		
2020-05-29	United	Kingdom	Channel	Islands	560	512	45		
2020-05-30	United	Kingdom	Channel	Islands	560	525	45		
2020-05-31	United	Kingdom	Channel	Islands	560	528	45		
2020-06-01	United	Kingdom	Channel	Islands	560	528	45		
2020-06-02	United	Kingdom	Channel	Islands	560	528	46		
2020-06-03	United	Kingdom	Channel	Islands	561	512	46		
2020-06-04	United	Kingdom	Channel	Islands	561	512	46		
2020-06-05	United	Kingdom	Channel	Islands	561	512	46		
2020-06-06	United	Kingdom	Channel	Islands	563	512	46		
2020-06-07	United	Kingdom	Channel	Islands	563	512	46		
2020-06-08	United	Kingdom	Channel	Islands	564	512	46		
2020-06-09	United	Kingdom	Channel	Islands	565	512	48		
2020-06-10	United	Kingdom	Channel	Islands	565	512	48		
2020-06-11	United	Kingdom	Channel	Islands	565	512	48		
2020-06-12	United	Kingdom	Channel	Islands	565	512	48		
2020-06-13	United	Kingdom	Channel	Islands	565	512	48		
2020-06-14	United	Kingdom	Channel	Islands	565	512	48		
2020-06-15	United	Kingdom	Channel	Islands	568	512	48		
2020-06-16	United	Kingdom	Channel	Islands	568	512	48		
2020-06-17	United	Kingdom	Channel	Islands	570	512	48		
2020-06-18	United	Kingdom	Channel	Islands	570	512	48		
2020-06-19	United	Kingdom	Channel	Islands	570	512	48		
2020-06-20	United	Kingdom	Channel	Islands	570	512	48		
2020-06-21	United	Kingdom	Channel	Islands	570	512	48		
2020-06-22	United	Kingdom	Channel	Islands	570	512	47		
2020-06-23	United	Kingdom	Channel	Islands	570	512	47		
2020-06-24	United	Kingdom	Channel	Islands	571	512	47		
2020-06-25	United	Kingdom	Channel	Islands	571	512	47		
2020-06-26	United	Kingdom	Channel	Islands	571	512	47		
2020-06-27	United	Kingdom	Channel	Islands	571	512	47		
2020-06-28	United	Kingdom	Channel	Islands	571	512	47		
2020-06-29	United	Kingdom	Channel	Islands	571	512	47		
2020-06-30	United	Kingdom	Channel	Islands	571	512	47		
2020-07-01	United	Kingdom	Channel	Islands	571	512	47		
2020-07-02	United	Kingdom	Channel	Islands	571	512	47		
2020-07-03	United	Kingdom	Channel	Islands	571	512	47		
2020-07-04	United	Kingdom	Channel	Islands	571	512	47		
2020-07-05	United	Kingdom	Channel	Islands	571	512	47		
2020-07-06	United	Kingdom	Channel	Islands	577	512	47		
2020-07-07	United	Kingdom	Channel	Islands	577	512	47		
2020-07-08	United	Kingdom	Channel	Islands	577	512	47		
2020-07-09	United	Kingdom	Channel	Islands	577	512	47		
2020-07-10	United	Kingdom	Channel	Islands	577	512	47		
2020-07-11	United	Kingdom	Channel	Islands	577	512	47		
2020-07-12	United	Kingdom	Channel	Islands	577	512	47		
2020-07-13	United	Kingdom	Channel	Islands	581	512	47		
2020-07-14	United	Kingdom	Channel	Islands	581	512	47		
2020-07-15	United	Kingdom	Channel	Islands	581	512	47		
2020-07-16	United	Kingdom	Channel	Islands	583	529	47		
2020-07-17	United	Kingdom	Channel	Islands	583	529	47		
2020-07-18	United	Kingdom	Channel	Islands	583	529	47		
2020-07-19	United	Kingdom	Channel	Islands	583	529	47		
2020-07-20	United	Kingdom	Channel	Islands	583	529	47		
2020-07-21	United	Kingdom	Channel	Islands	583	529	47		
2020-07-22	United	Kingdom	Channel	Islands	583	529	47		
2020-07-23	United	Kingdom	Channel	Islands	583	533	47		
2020-07-24	United	Kingdom	Channel	Islands	584	533	47		
2020-07-25	United	Kingdom	Channel	Islands	584	533	47		
2020-07-26	United	Kingdom	Channel	Islands	584	533	47		
2020-07-27	United	Kingdom	Channel	Islands	584	533	47		
2020-07-28	United	Kingdom	Channel	Islands	587	533	47		
2020-07-29	United	Kingdom	Channel	Islands	587	533	47		
2020-07-30	United	Kingdom	Channel	Islands	587	533	47		
2020-07-31	United	Kingdom	Channel	Islands	587	533	47		
2020-08-01	United	Kingdom	Channel	Islands	587	533	47		
2020-08-02	United	Kingdom	Channel	Islands	587	533	47		
2020-08-03	United	Kingdom	Channel	Islands	591	533	47		
2020-08-04	United	Kingdom	Channel	Islands	595	533	47		
2020-08-05	United	Kingdom	Channel	Islands	596	533	47		
2020-08-06	United	Kingdom	Channel	Islands	597	533	47		
2020-08-07	United	Kingdom	Channel	Islands	597	533	47		
2020-08-08	United	Kingdom	Channel	Islands	597	533	47		
2020-08-09	United	Kingdom	Channel	Islands	597	533	47		
2020-08-10	United	Kingdom	Channel	Islands	599	545	47		
2020-08-11	United	Kingdom	Channel	Islands	599	545	47		
2020-08-12	United	Kingdom	Channel	Islands	603	545	47		
2020-08-13	United	Kingdom	Channel	Islands	603	545	47		
2020-08-14	United	Kingdom	Channel	Islands	607	545	47		
2020-08-15	United	Kingdom	Channel	Islands	607	545	47		
2020-08-16	United	Kingdom	Channel	Islands	607	545	47		
2020-08-17	United	Kingdom	Channel	Islands	609	545	47		
2020-08-18	United	Kingdom	Channel	Islands	609	545	47		
2020-08-19	United	Kingdom	Channel	Islands	613	545	48		
2020-08-20	United	Kingdom	Channel	Islands	613	545	48		
2020-08-21	United	Kingdom	Channel	Islands	614	545	48		
2020-08-22	United	Kingdom	Channel	Islands	614	545	48		
2020-08-23	United	Kingdom	Channel	Islands	614	545	48		
2020-08-24	United	Kingdom	Channel	Islands	616	545	48		
2020-08-25	United	Kingdom	Channel	Islands	620	545	48		
2020-08-26	United	Kingdom	Channel	Islands	623	545	48		
2020-08-27	United	Kingdom	Channel	Islands	623	545	48		
2020-08-28	United	Kingdom	Channel	Islands	625	545	48		
2020-08-29	United	Kingdom	Channel	Islands	625	545	48		
2020-08-30	United	Kingdom	Channel	Islands	625	545	48		
2020-08-31	United	Kingdom	Channel	Islands	625	545	48		
2020-09-01	United	Kingdom	Channel	Islands	630	545	48		
2020-09-02	United	Kingdom	Channel	Islands	631	575	48		
2020-09-03	United	Kingdom	Channel	Islands	631	575	48		
2020-09-04	United	Kingdom	Channel	Islands	631	575	48		
2020-09-05	United	Kingdom	Channel	Islands	631	575	48		
2020-09-06	United	Kingdom	Channel	Islands	626	575	48		
2020-09-07	United	Kingdom	Channel	Islands	628	575	48		
2020-09-08	United	Kingdom	Channel	Islands	629	575	48		
2020-09-09	United	Kingdom	Channel	Islands	631	575	48		
2020-09-10	United	Kingdom	Channel	Islands	631	575	48		
2020-09-11	United	Kingdom	Channel	Islands	633	575	48		
2020-09-12	United	Kingdom	Channel	Islands	633	575	48		
2020-09-13	United	Kingdom	Channel	Islands	633	575	48		
2020-09-14	United	Kingdom	Channel	Islands	633	575	48		
2020-09-15	United	Kingdom	Channel	Islands	639	575	48		
2020-09-16	United	Kingdom	Channel	Islands	639	575	48		
2020-09-17	United	Kingdom	Channel	Islands	644	575	48		
2020-09-18	United	Kingdom	Channel	Islands	644	575	48		
2020-09-19	United	Kingdom	Channel	Islands	644	575	48		
2020-09-20	United	Kingdom	Channel	Islands	644	575	48		
2020-09-21	United	Kingdom	Channel	Islands	652	575	48		
2020-09-22	United	Kingdom	Channel	Islands	652	575	48		
2020-09-23	United	Kingdom	Channel	Islands	654	575	48		
2020-09-24	United	Kingdom	Channel	Islands	655	575	48		
2020-09-25	United	Kingdom	Channel	Islands	656	575	48		
2020-09-26	United	Kingdom	Channel	Islands	656	600	48		
2020-09-27	United	Kingdom	Channel	Islands	656	600	48		
2020-09-28	United	Kingdom	Channel	Islands	664	600	48		
2020-09-29	United	Kingdom	Channel	Islands	664	600	48		
2020-09-30	United	Kingdom	Channel	Islands	665	600	48		
2020-10-01	United	Kingdom	Channel	Islands	665	600	48		
2020-10-02	United	Kingdom	Channel	Islands	677	600	48		
2020-10-03	United	Kingdom	Channel	Islands	678	600	48		
2020-10-04	United	Kingdom	Channel	Islands	678	600	48		
2020-10-05	United	Kingdom	Channel	Islands	686	600	48		
2020-10-06	United	Kingdom	Channel	Islands	695	600	48		
2020-10-07	United	Kingdom	Channel	Islands	698	600	48		
2020-10-08	United	Kingdom	Channel	Islands	699	623	48		
2020-10-09	United	Kingdom	Channel	Islands	699	623	48		
2020-10-10	United	Kingdom	Channel	Islands	699	623	48		
2020-10-11	United	Kingdom	Channel	Islands	699	623	48		
2020-10-12	United	Kingdom	Channel	Islands	737	623	48		
2020-10-13	United	Kingdom	Channel	Islands	741	640	48		
2020-10-14	United	Kingdom	Channel	Islands	745	642	48		
2020-10-15	United	Kingdom	Channel	Islands	748	648	48		
2020-10-16	United	Kingdom	Channel	Islands	748	649	48		
2020-10-17	United	Kingdom	Channel	Islands	748	649	48		
2020-10-18	United	Kingdom	Channel	Islands	748	649	48		
2020-10-19	United	Kingdom	Channel	Islands	767	659	48		
2020-10-20	United	Kingdom	Channel	Islands	768	659	48		
